linenum,price,livingArea,lat,lng,county,city,neighborhood,flatBuildingtype,flatFloorCount,numberOfRooms,bathrooms with toilet,toilets,buildingFloorPosition,url
474,229000.0,103.0,43.759134426141,15.776343235057,Šibensko-kninska,Vodice,Vodice,0,1,4,1,1,2,https://www.njuskalo.hr/nekretnine/vodice-zgrada-b-stan-s1-vrtom-mirna-lokacija-oglas-40156496
1125,229000.0,85.0,43.77297253095294,15.77651739120483,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/stan-vodice-85.00-m2-3-sobni-1-kat-balkon-park-mj-oglas-40344159
1971,229000.0,86.0,43.759530074748,15.775837283959,Šibensko-kninska,Vodice,Vodice,0,1,4,1,1,2,https://www.njuskalo.hr/nekretnine/apartman-novogradnji-mirnoj-lokaciji-vodice-zgrada-b-s1-oglas-40625029
429,229000.0,103.0,43.761974205209,15.776346694646,Šibensko-kninska,Vodice,Vodice,0,1,4,1,1,0,https://www.njuskalo.hr/nekretnine/apartman-prizemlju-dvoristem-vodice-oglas-40452109
2003,229000.0,77.0,43.761682239267,15.776161320348,Šibensko-kninska,Vodice,Vodice,0,1,4,1,1,0,https://www.njuskalo.hr/nekretnine/vodice-novoizgradeni-apartman-77.07m2-prizmelju-dvoristem-255m2-oglas-40289226
518,229000.0,83.0,43.66249810708797,15.941987269462658,Šibensko-kninska,Šibenik - Okolica,Jadrtovac,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/novogradnja-namjesten-parking-atraktivno-oglas-42183353
792,229000.0,103.0,43.7611122,15.7787599,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/vodice-s3-trosobni-stan-povrsine-103-m2-prizemlju-oglas-40393824
32,229000.0,103.0,43.760826729537,15.776990036574,Šibensko-kninska,Vodice,Vodice,0,1,4,1,1,0,https://www.njuskalo.hr/nekretnine/vodice-zgrada-b-stanovi-pogledom-more-oglas-40139744
62,229000.0,86.0,43.76073390974073,15.777424129535444,Šibensko-kninska,Vodice,Vodice,1,1,3,1,1,2,https://www.njuskalo.hr/nekretnine/kuca-vodice-86-m2-novogradnja-prodaja-oglas-40435709
393,229000.0,106.0,43.760516756772,15.776015959766,Šibensko-kninska,Vodice,Vodice,0,1,4,1,1,0,https://www.njuskalo.hr/nekretnine/apartman-mirnom-dijelu-grada-vodice-oglas-40452107
961,229000.0,83.0,43.78509228,15.901740319999998,Šibensko-kninska,Šibenik - Okolica,Bilice,0,1,4,1,1,2,https://www.njuskalo.hr/nekretnine/bilice-iznimno-atraktivan-stan-novogradnji-kraj-mora-83-m2-oglas-42021785
249,229000.0,77.0,43.760998418457,15.776015152514,Šibensko-kninska,Vodice,Vodice,0,1,4,1,2,0,https://www.njuskalo.hr/nekretnine/stan-dvoristem-pogledom-more-vodice-oglas-40273526
620,229000.0,86.0,43.759502509278,15.77536641226,Šibensko-kninska,Vodice,Vodice,0,1,4,1,1,0,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-prizemlje-pogled-dvoriste-parking-oglas-41284044
1990,229000.0,81.0,43.760571774088,15.774071904451,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/vodice-mirna-lokacija-dvosoban-apartman-povrsine-81.51m2-1-katu-oglas-40996591
1126,229622.0,82.0,43.635688407613,15.965252837222,Šibensko-kninska,Šibenik - Okolica,Grebaštica,0,3,2,1,1,1,https://www.njuskalo.hr/nekretnine/sibenik-grebastica-dvosoban-stan-novogradnji-oglas-38137529
1986,230000.0,110.0,43.76073390974073,15.777424129535444,Šibensko-kninska,Vodice,Vodice,0,1,4,3,1,2,https://www.njuskalo.hr/nekretnine/vodice-stan-prizemlju-privatne-kuce-dvoristem-150-m-mora-oglas-41103394
1427,230000.0,59.0,43.76073390974073,15.777424129535444,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,2,https://www.njuskalo.hr/nekretnine/stan-blizini-centra-oglas-38583886
203,230000.0,83.0,43.7350196,15.8952045,Šibensko-kninska,Šibenik,Grad,0,2,1,1,1,3,https://www.njuskalo.hr/nekretnine/sibenik-predivno-ureden-jednosoban-stan-iznimnoj-lokaciji-oglas-40990224
1444,230000.0,66.0,43.82187546058707,15.588026295930034,Šibensko-kninska,Murter,Murter,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/novogradnja-murter-dvosoban-stan-500-m-mora-oglas-39209735
375,230000.0,64.0,43.684670849866,15.92385477683,Šibensko-kninska,Šibenik - Okolica,Brodarica,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/brodarica-novogradnja-2-soban-apartman-64.91-m2-1-kat-150-m-mor-oglas-42296663
1442,230000.0,55.0,43.76073390974073,15.777424129535444,Šibensko-kninska,Vodice,Vodice,0,2,3,1,1,1,https://www.njuskalo.hr/nekretnine/stanovi-novogradnji-400-metara-mora-oglas-40658019
607,230000.0,66.0,43.759727807493,15.776726106705,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/vodice-kompletno-namjesten-stan-dvije-spavace-sobe-450-m-cent-oglas-41548046
